SGAS	KRG	KRWG	PCOG
0	0	1	0
0.001	1.99222988192046e-07	0.99352769813722	9.3673431079482
0.01	5.4966438595489e-06	0.936063997186641	9.47010604791358
0.0344818005181465	0.000142967950760319	0.793098251259849	9.74964180312364
0.0589636010362929	0.000631671217134782	0.668400562428351	10.0291775583337
0.0834454015544394	0.00166609798365682	0.560196027793126	10.3087133135438
0.107927202072586	0.00342672141702824	0.466792262836921	10.7298205122841
0.132409002590732	0.00607211650926181	0.386457639033424	12.2491665809935
0.156890803108879	0.009758524890243	0.317736074573338	15.096525590655
0.181372603627025	0.0146364961491719	0.259289542418607	19.0029267830045
0.205854404145172	0.0208641513829955	0.209956918062339	23.8454279518499
0.230336204663318	0.0285840528919613	0.168579897806895	28.8996041287825
0.254818005181465	0.0379262942358685	0.134087867571411	32.9773332141066
0.279299805699611	0.0490265243427639	0.105562611727666	37.2180357632575
0.303781606217758	0.0620178265948453	0.0821756541763911	41.9809239316141
0.328263406735904	0.077054961199884	0.0632238761189679	47.3479596184346
0.352745207254051	0.0942534960600022	0.0479982524672339	53.4483827559296
0.377227007772197	0.113733225085533	0.0358963665299461	60.3180422261114
0.401708808290343	0.135619138129435	0.0263995346720919	68.0498914274841
0.42619060880849	0.160034626247095	0.0190528609420617	76.8486030989955
0.450672409326636	0.187140544643721	0.0134798360831562	86.716268726452
0.475154209844783	0.21702354636714	0.00931147586566418	97.7751836625229
0.499636010362929	0.24980140115167	0.0062571032164979	110.244159240201
0.524117810881076	0.28559206973977	0.00407187777949374	124.359506297319
0.548599611399222	0.324520069511531	0.00255270098302667	140.272994101634
0.573081411917369	0.366735015452454	0.00153409691610025	158.281393531227
0.597563212435515	0.41231356523754	0.000873774586459755	178.88656393874
0.622045012953662	0.461369427591433	0.000465673769386566	207.022663205803
0.646526813471808	0.514015392260731	0.000228064342243984	256.944538146946
0.671008613989955	0.57038347867674	0.000100272088694009	330.436150024081
0.695490414508101	0.630602344534835	3.82282521649096e-05	424.401773019609
0.719972215026248	0.694747949210101	1.1787089442892e-05	543.735783796725
NaN	NaN	NaN	NaN
0	0	1	0
0.001	1.99222988192046e-07	0.99352769813722	9.3673431079482
0.01	5.4966438595489e-06	0.936063997186641	9.47010604791358
0.0344818005181465	0.000142967950760319	0.793098251259849	9.74964180312364
0.0589636010362929	0.000631671217134782	0.668400562428351	10.0291775583337
0.0834454015544394	0.00166609798365682	0.560196027793126	10.3087133135438
0.107927202072586	0.00342672141702824	0.466792262836921	10.7298205122841
0.132409002590732	0.00607211650926181	0.386457639033424	12.2491665809935
0.156890803108879	0.009758524890243	0.317736074573338	15.096525590655
0.181372603627025	0.0146364961491719	0.259289542418607	19.0029267830045
0.205854404145172	0.0208641513829955	0.209956918062339	23.8454279518499
0.230336204663318	0.0285840528919613	0.168579897806895	28.8996041287825
0.254818005181465	0.0379262942358685	0.134087867571411	32.9773332141066
0.279299805699611	0.0490265243427639	0.105562611727666	37.2180357632575
0.303781606217758	0.0620178265948453	0.0821756541763911	41.9809239316141
0.328263406735904	0.077054961199884	0.0632238761189679	47.3479596184346
0.352745207254051	0.0942534960600022	0.0479982524672339	53.4483827559296
0.377227007772197	0.113733225085533	0.0358963665299461	60.3180422261114
0.401708808290343	0.135619138129435	0.0263995346720919	68.0498914274841
0.42619060880849	0.160034626247095	0.0190528609420617	76.8486030989955
0.450672409326636	0.187140544643721	0.0134798360831562	86.716268726452
0.475154209844783	0.21702354636714	0.00931147586566418	97.7751836625229
0.499636010362929	0.24980140115167	0.0062571032164979	110.244159240201
0.524117810881076	0.28559206973977	0.00407187777949374	124.359506297319
0.548599611399222	0.324520069511531	0.00255270098302667	140.272994101634
0.573081411917369	0.366735015452454	0.00153409691610025	158.281393531227
0.597563212435515	0.41231356523754	0.000873774586459755	178.88656393874
0.622045012953662	0.461369427591433	0.000465673769386566	207.022663205803
0.646526813471808	0.514015392260731	0.000228064342243984	256.944538146946
0.671008613989955	0.57038347867674	0.000100272088694009	330.436150024081
0.695490414508101	0.630602344534835	3.82282521649096e-05	424.401773019609
0.719972215026248	0.694747949210101	1.1787089442892e-05	543.735783796725
