SGAS	KRG	KRWG	PCOG
0	0	1	0
0.001	3.26812995373971e-08	0.993432340480796	8.88904166451653
0.01	1.34437813385481e-06	0.935168384325912	9.13714234634076
0.034184795657863	5.83569326962849e-05	0.791782527715646	9.80383837884025
0.0583695913157261	0.000324619226323364	0.666528279392628	10.5960547452769
0.0825543869735891	0.000981453879492446	0.557453025722579	11.6100555581664
0.106739182631452	0.0022273000676703	0.462966563469875	13.0009059226937
0.130923978289315	0.00427803000090054	0.38164304377176	14.6767825820431
0.155108773947178	0.00736282180335699	0.312123740662096	16.5651966712504
0.179293569605041	0.0117030725761937	0.253000647280848	18.7233494287475
0.203478365262904	0.0175351027886674	0.203083896801573	21.1554989502701
0.227663160920767	0.0251188248729287	0.16133637670473	23.9161824471593
0.25184795657863	0.0347031026671874	0.126707629724992	27.0387185169645
0.276032752236493	0.046531567543305	0.0982262275082518	30.4179933392188
0.300217547894356	0.0608631874449917	0.0750502145554565	34.0366953826367
0.324402343552219	0.0779983534578803	0.0564625895398256	38.0164915023852
0.348587139210082	0.0981823423091917	0.0417203292237674	42.5038593431763
0.372771934867946	0.12168018591604	0.0301962565216713	47.5491869029369
0.396956730525809	0.148771562978945	0.0213440811188236	53.1451371290399
0.421141526183672	0.17978868935347	0.0147003180055493	59.3723831590978
0.445326321841535	0.214965146231548	0.00980717598958416	66.2993375960711
0.469511117499398	0.254586935939888	0.00629936135437237	74.0844629017713
0.493695913157261	0.29896601799995	0.00386822696082704	82.8386380389174
0.517880708815124	0.348427802885292	0.00225124425112647	92.5671546347765
0.542065504472987	0.403219249568696	0.00122183041276354	103.40235534073
0.56625030013085	0.463638122152757	0.000605473095222634	115.462751255317
0.590435095788713	0.530035034588115	0.0002664784703682	129.039046739455
0.614619891446576	0.602710420636252	9.9263725036412e-05	144.343948116212
0.638804687104439	0.681930574831089	2.85001672702038e-05	161.397507160331
0.662989482762302	0.768003412802587	5.19554949913209e-06	180.578604013085
0.687174278420165	0.861325619191813	3.80326045560184e-07	210.416736747416
0.711359074078028	0.962154099092952	1.20248451518004e-09	560.091844077392
NaN	NaN	NaN	NaN
0	0	1	0
0.001	3.26812995373971e-08	0.993432340480796	8.88904166451653
0.01	1.34437813385481e-06	0.935168384325912	9.13714234634076
0.034184795657863	5.83569326962849e-05	0.791782527715646	9.80383837884025
0.0583695913157261	0.000324619226323364	0.666528279392628	10.5960547452769
0.0825543869735891	0.000981453879492446	0.557453025722579	11.6100555581664
0.106739182631452	0.0022273000676703	0.462966563469875	13.0009059226937
0.130923978289315	0.00427803000090054	0.38164304377176	14.6767825820431
0.155108773947178	0.00736282180335699	0.312123740662096	16.5651966712504
0.179293569605041	0.0117030725761937	0.253000647280848	18.7233494287475
0.203478365262904	0.0175351027886674	0.203083896801573	21.1554989502701
0.227663160920767	0.0251188248729287	0.16133637670473	23.9161824471593
0.25184795657863	0.0347031026671874	0.126707629724992	27.0387185169645
0.276032752236493	0.046531567543305	0.0982262275082518	30.4179933392188
0.300217547894356	0.0608631874449917	0.0750502145554565	34.0366953826367
0.324402343552219	0.0779983534578803	0.0564625895398256	38.0164915023852
0.348587139210082	0.0981823423091917	0.0417203292237674	42.5038593431763
0.372771934867946	0.12168018591604	0.0301962565216713	47.5491869029369
0.396956730525809	0.148771562978945	0.0213440811188236	53.1451371290399
0.421141526183672	0.17978868935347	0.0147003180055493	59.3723831590978
0.445326321841535	0.214965146231548	0.00980717598958416	66.2993375960711
0.469511117499398	0.254586935939888	0.00629936135437237	74.0844629017713
0.493695913157261	0.29896601799995	0.00386822696082704	82.8386380389174
0.517880708815124	0.348427802885292	0.00225124425112647	92.5671546347765
0.542065504472987	0.403219249568696	0.00122183041276354	103.40235534073
0.56625030013085	0.463638122152757	0.000605473095222634	115.462751255317
0.590435095788713	0.530035034588115	0.0002664784703682	129.039046739455
0.614619891446576	0.602710420636252	9.9263725036412e-05	144.343948116212
0.638804687104439	0.681930574831089	2.85001672702038e-05	161.397507160331
0.662989482762302	0.768003412802587	5.19554949913209e-06	180.578604013085
0.687174278420165	0.861325619191813	3.80326045560184e-07	210.416736747416
0.711359074078028	0.962154099092952	1.20248451518004e-09	560.091844077392
