SGAS	KRG	KRWG	PCOG
0	0	1	0
0.001	8.61112833336773e-08	0.99397017729288	19.3045034876579
0.01	3.09865011681028e-06	0.940396993128521	19.5111241148764
0.0340765188487435	0.000106113627534623	0.807890131180815	20.0638691621837
0.0581530376974869	0.000529807634776401	0.690423860785659	20.616614209491
0.0822295565462303	0.00149496644490452	0.586576275556418	21.1693592567984
0.106306075394974	0.00322375903584752	0.495195903245586	21.7221043041057
0.130382594243717	0.0059383543855339	0.415190022217216	25.358551377097
0.154459113092461	0.00988028755558704	0.345651755196962	28.9758067151069
0.178535631941204	0.015258277429277	0.285452259257372	32.3100339537748
0.202612150789948	0.0222943610015074	0.233670578527526	36.0453135468309
0.226688669638691	0.031210707250207	0.189441907158953	40.1646397975354
0.250765188487435	0.0422594106818299	0.152033081272137	44.6964519253932
0.274841707336178	0.055640213755916	0.120595774119446	49.8761219272382
0.298918226184921	0.0715735704462683	0.0944206751689252	55.6592690474099
0.322994745033665	0.0902816497308153	0.0728548269328535	62.0282924747097
0.347071263882408	0.112025842912677	0.0553373660652303	69.103394598205
0.371147782731152	0.136999441323993	0.0412641440761398	77.0637914150196
0.395224301579895	0.165420053269302	0.0301236903797457	85.8961038512933
0.419300820428639	0.197509847726531	0.0214567448931336	95.6371635774265
0.443377339277382	0.233538250147299	0.0148684189468479	106.629325760173
0.467453858126126	0.273694626032681	0.00996417078386352	118.984155861666
0.491530376974869	0.31819247536978	0.00641217077251492	132.592022580973
0.515606895823612	0.367253967136525	0.00392568689017319	147.577983422164
0.539683414672356	0.421155298284869	0.00226354158254641	164.57588964108
0.563759933521099	0.48008443378115	0.00120634982131138	184.145081867534
0.587836452369843	0.544249502646874	0.000577998611931407	209.176247920308
0.611912971218586	0.613872673859969	0.000238180678861629	241.383290776501
0.63598949006733	0.689235653224558	7.88720748203113e-05	279.912627804964
0.660066008916073	0.770527530468573	1.80504225126361e-05	324.628988581841
0.684142527764817	0.857949800999756	1.93259561865244e-06	387.743099566721
0.70821904661356	0.951724633796036	1.62080551966063e-08	510.72318918793
NaN	NaN	NaN	NaN
0	0	1	0
0.001	8.61112833336773e-08	0.99397017729288	19.3045034876579
0.01	3.09865011681028e-06	0.940396993128521	19.5111241148764
0.0340765188487435	0.000106113627534623	0.807890131180815	20.0638691621837
0.0581530376974869	0.000529807634776401	0.690423860785659	20.616614209491
0.0822295565462303	0.00149496644490452	0.586576275556418	21.1693592567984
0.106306075394974	0.00322375903584752	0.495195903245586	21.7221043041057
0.130382594243717	0.0059383543855339	0.415190022217216	25.358551377097
0.154459113092461	0.00988028755558704	0.345651755196962	28.9758067151069
0.178535631941204	0.015258277429277	0.285452259257372	32.3100339537748
0.202612150789948	0.0222943610015074	0.233670578527526	36.0453135468309
0.226688669638691	0.031210707250207	0.189441907158953	40.1646397975354
0.250765188487435	0.0422594106818299	0.152033081272137	44.6964519253932
0.274841707336178	0.055640213755916	0.120595774119446	49.8761219272382
0.298918226184921	0.0715735704462683	0.0944206751689252	55.6592690474099
0.322994745033665	0.0902816497308153	0.0728548269328535	62.0282924747097
0.347071263882408	0.112025842912677	0.0553373660652303	69.103394598205
0.371147782731152	0.136999441323993	0.0412641440761398	77.0637914150196
0.395224301579895	0.165420053269302	0.0301236903797457	85.8961038512933
0.419300820428639	0.197509847726531	0.0214567448931336	95.6371635774265
0.443377339277382	0.233538250147299	0.0148684189468479	106.629325760173
0.467453858126126	0.273694626032681	0.00996417078386352	118.984155861666
0.491530376974869	0.31819247536978	0.00641217077251492	132.592022580973
0.515606895823612	0.367253967136525	0.00392568689017319	147.577983422164
0.539683414672356	0.421155298284869	0.00226354158254641	164.57588964108
0.563759933521099	0.48008443378115	0.00120634982131138	184.145081867534
0.587836452369843	0.544249502646874	0.000577998611931407	209.176247920308
0.611912971218586	0.613872673859969	0.000238180678861629	241.383290776501
0.63598949006733	0.689235653224558	7.88720748203113e-05	279.912627804964
0.660066008916073	0.770527530468573	1.80504225126361e-05	324.628988581841
0.684142527764817	0.857949800999756	1.93259561865244e-06	387.743099566721
0.70821904661356	0.951724633796036	1.62080551966063e-08	510.72318918793
