SGAS	KRG	KRWG	PCOG
0	0	1	0
0.001	3.26812995373971e-08	0.993701046302055	0.0411383785718631
0.01	1.34437813385481e-06	0.937778825783446	0.0429933426076301
0.0344827586206897	6.02762648955088e-05	0.797946095212142	0.0482694214040421
0.0589655172413793	0.000335626787790967	0.67509497080682	0.0558354552989923
0.083448275862069	0.00101502529049743	0.56749665746648	0.0671042467953153
0.107931034482759	0.0023054770605333	0.473765375666918	0.0858509366751382
0.132413793103448	0.00443984447916457	0.392714041899313	0.122560104945745
0.156896551724138	0.00763720525939415	0.322891341787087	0.185361854483415
0.181379310344828	0.0121346323740189	0.263132892172172	0.213195247562507
0.205862068965517	0.0182066488028687	0.212486018328707	0.255185705143033
0.230344827586207	0.0260832849706421	0.169776948286122	0.32325235876387
0.254827586206897	0.0360214435732015	0.134066697026275	0.470680867664257
0.279310344827586	0.0483212610109512	0.10456770466297	1.17934783428346
0.303793103448276	0.0632287105672391	0.0803998733132903	11.5871424508441
0.328275862068966	0.0810102402178155	0.0608199341632534	15.694306684177
0.352758620689655	0.101984233150086	0.0452059030465873	20.0620016731413
0.377241379310345	0.126416431529726	0.0329201340117501	23.6852893503304
0.401724137931034	0.15457596161599	0.0234048953629099	27.759485146992
0.426206896551724	0.186793286289019	0.0161977906646886	32.521725937137
0.450689655172414	0.223359674295311	0.0108600702836401	38.0716176485628
0.475172413793103	0.264540765886852	0.00700361552011099	44.5913083534648
0.499655172413793	0.310673428809682	0.00431335007925504	52.2772522565174
0.524137931034483	0.362081402152688	0.00251180538312704	61.2609730677584
0.548620689655172	0.419020996970564	0.00135889249499661	71.761343747695
0.573103448275862	0.481830024215637	0.000668261620999477	84.0831905470402
0.597586206896552	0.550872461922289	0.000289824495704857	98.6512152797839
0.622068965517241	0.626389597480051	0.000103979967759521	115.774117297269
0.646551724137931	0.708714807383116	2.75830871161593e-05	135.80558255386
0.671034482758621	0.798260698793496	4.37007427416459e-06	159.281781128419
0.69551724137931	0.895247902177587	1.94091535616681e-07	189.602520170302
0.72	1	0	252.466638635335
NaN	NaN	NaN	NaN
0	0	1	0
0.001	3.26812995373971e-08	0.993701046302055	0.0411383785718631
0.01	1.34437813385481e-06	0.937778825783446	0.0429933426076301
0.0344827586206897	6.02762648955088e-05	0.797946095212142	0.0482694214040421
0.0589655172413793	0.000335626787790967	0.67509497080682	0.0558354552989923
0.083448275862069	0.00101502529049743	0.56749665746648	0.0671042467953153
0.107931034482759	0.0023054770605333	0.473765375666918	0.0858509366751382
0.132413793103448	0.00443984447916457	0.392714041899313	0.122560104945745
0.156896551724138	0.00763720525939415	0.322891341787087	0.185361854483415
0.181379310344828	0.0121346323740189	0.263132892172172	0.213195247562507
0.205862068965517	0.0182066488028687	0.212486018328707	0.255185705143033
0.230344827586207	0.0260832849706421	0.169776948286122	0.32325235876387
0.254827586206897	0.0360214435732015	0.134066697026275	0.470680867664257
0.279310344827586	0.0483212610109512	0.10456770466297	1.17934783428346
0.303793103448276	0.0632287105672391	0.0803998733132903	11.5871424508441
0.328275862068966	0.0810102402178155	0.0608199341632534	15.694306684177
0.352758620689655	0.101984233150086	0.0452059030465873	20.0620016731413
0.377241379310345	0.126416431529726	0.0329201340117501	23.6852893503304
0.401724137931034	0.15457596161599	0.0234048953629099	27.759485146992
0.426206896551724	0.186793286289019	0.0161977906646886	32.521725937137
0.450689655172414	0.223359674295311	0.0108600702836401	38.0716176485628
0.475172413793103	0.264540765886852	0.00700361552011099	44.5913083534648
0.499655172413793	0.310673428809682	0.00431335007925504	52.2772522565174
0.524137931034483	0.362081402152688	0.00251180538312704	61.2609730677584
0.548620689655172	0.419020996970564	0.00135889249499661	71.761343747695
0.573103448275862	0.481830024215637	0.000668261620999477	84.0831905470402
0.597586206896552	0.550872461922289	0.000289824495704857	98.6512152797839
0.622068965517241	0.626389597480051	0.000103979967759521	115.774117297269
0.646551724137931	0.708714807383116	2.75830871161593e-05	135.80558255386
0.671034482758621	0.798260698793496	4.37007427416459e-06	159.281781128419
0.69551724137931	0.895247902177587	1.94091535616681e-07	189.602520170302
0.72	1	0	252.466638635335
