SGAS	KRG	KRWG	PCOG
0	0	1	0
0.001	1.99222988192046e-07	0.994705521525456	0.33985360809787
0.01	5.4966438595489e-06	0.947554663912449	0.361234019336206
0.035120105618769	0.000150642259728275	0.824911298392415	0.407845710599326
0.060240211237538	0.000672667730477002	0.714902028821979	0.454280940418271
0.085360316856307	0.00177797172300114	0.616579795884398	0.514637761637591
0.110480422475076	0.003655049497002	0.529040268189486	0.597336540119166
0.135600528093845	0.0064812228781681	0.45142127346559	0.72614227581014
0.160720633712614	0.0104349495124005	0.382961357315632	0.94694541657911
0.185840739331383	0.0156725364847687	0.322811713829624	1.47780787466832
0.210960844950152	0.0223517357598335	0.270233100753772	13.7479790160606
0.236080950568921	0.0306261886405548	0.22452694392688	25.7042420556627
0.26120105618769	0.0406459117353779	0.185033772929552	29.9658139494667
0.286321161806459	0.0525577571340301	0.151132569662109	32.8492782829194
0.311441267425228	0.0665057755153296	0.122240099938862	37.6937959641701
0.336561373043997	0.0826315094110816	0.0978102268645743	43.6693598145857
0.361681478662766	0.101074234622927	0.0773332046062685	50.5475110729455
0.386801584281535	0.121987100147047	0.0603535263045307	58.5467937891928
0.411921689900304	0.145494158250416	0.0464111946807716	67.8781284297254
0.437041795519073	0.171726260755735	0.0350981508805564	78.6247067466459
0.462161901137842	0.200815324935772	0.0260434406015375	91.0128700617338
0.487282006756611	0.232891762628112	0.0189085842501341	105.270154681477
0.51240211237538	0.268084577746216	0.0133867093489346	121.690400258757
0.537522217994149	0.30652145280519	0.00920164563346283	140.768521472515
0.562642323612918	0.348328826174397	0.00610697822168706	162.972232763636
0.587762429231687	0.393631961435183	0.00388505323177404	189.121028706923
0.612882534850456	0.442574319338772	0.00234857423605713	219.330862381087
0.638002640469225	0.495269046298191	0.00133087953485038	254.208159207862
0.663122746087994	0.551830673589136	0.00069317925760464	294.81470877468
0.688242851706763	0.612380315947933	0.00032219388832041	351.586397009127
0.713362957325532	0.677038175981136	0.000127343028621559	436.698850483085
0.738483062944301	0.745923583863549	3.92090878508091e-05	542.966298589446
NaN	NaN	NaN	NaN
0	0	1	0
0.001	1.99222988192046e-07	0.994705521525456	0.33985360809787
0.01	5.4966438595489e-06	0.947554663912449	0.361234019336206
0.035120105618769	0.000150642259728275	0.824911298392415	0.407845710599326
0.060240211237538	0.000672667730477002	0.714902028821979	0.454280940418271
0.085360316856307	0.00177797172300114	0.616579795884398	0.514637761637591
0.110480422475076	0.003655049497002	0.529040268189486	0.597336540119166
0.135600528093845	0.0064812228781681	0.45142127346559	0.72614227581014
0.160720633712614	0.0104349495124005	0.382961357315632	0.94694541657911
0.185840739331383	0.0156725364847687	0.322811713829624	1.47780787466832
0.210960844950152	0.0223517357598335	0.270233100753772	13.7479790160606
0.236080950568921	0.0306261886405548	0.22452694392688	25.7042420556627
0.26120105618769	0.0406459117353779	0.185033772929552	29.9658139494667
0.286321161806459	0.0525577571340301	0.151132569662109	32.8492782829194
0.311441267425228	0.0665057755153296	0.122240099938862	37.6937959641701
0.336561373043997	0.0826315094110816	0.0978102268645743	43.6693598145857
0.361681478662766	0.101074234622927	0.0773332046062685	50.5475110729455
0.386801584281535	0.121987100147047	0.0603535263045307	58.5467937891928
0.411921689900304	0.145494158250416	0.0464111946807716	67.8781284297254
0.437041795519073	0.171726260755735	0.0350981508805564	78.6247067466459
0.462161901137842	0.200815324935772	0.0260434406015375	91.0128700617338
0.487282006756611	0.232891762628112	0.0189085842501341	105.270154681477
0.51240211237538	0.268084577746216	0.0133867093489346	121.690400258757
0.537522217994149	0.30652145280519	0.00920164563346283	140.768521472515
0.562642323612918	0.348328826174397	0.00610697822168706	162.972232763636
0.587762429231687	0.393631961435183	0.00388505323177404	189.121028706923
0.612882534850456	0.442574319338772	0.00234857423605713	219.330862381087
0.638002640469225	0.495269046298191	0.00133087953485038	254.208159207862
0.663122746087994	0.551830673589136	0.00069317925760464	294.81470877468
0.688242851706763	0.612380315947933	0.00032219388832041	351.586397009127
0.713362957325532	0.677038175981136	0.000127343028621559	436.698850483085
0.738483062944301	0.745923583863549	3.92090878508091e-05	542.966298589446
