27685.897634360554	-2554.8915421454585
27594.02714709725	-2431.209580913331
27755.4009911072	-2409.7324484433175
27837.52635563531	-2586.8106240959605
27460.52145307065	-2450.240028038449
27574.000887229973	-2530.4966903785753
27422.161043839442	-2524.8438124217373
27350.46323	-2466.329465
27495.659409846638	-2581.0820747228595
27570.64273	-2635.326788
27650.83728247275	-2691.258955085148
27958.518641511317	-2386.6187032139355
27888.933293752678	-2719.6210848499645
28077.24682719133	-2677.539992587312
28204.21515242244	-2367.142103609526
28325.69078897544	-2644.9491703281
28468.693960033408	-2356.9411997414795
28617.592442908404	-2643.0289840668797
28735.343569558856	-2355.281603086156
28916.888507090807	-2651.9516947622606
29001.97489146993	-2359.4558491775633
29216.295924671627	-2654.625078306688
29268.54368017237	-2366.6682163620426
29515.675440542367	-2659.2292760845485
29535.108496380162	-2374.2410683708335
29801.68335067355	-2381.0688082151505
29814.868821980086	-2670.7211565160624
30068.275381649575	-2387.318274329602
30113.86876551171	-2686.5916578248434
30711.78721772797	-2720.007057338801
30868.0689195246	-2404.642210953571
31010.770200362284	-2735.985536992947
31134.66903817749	-2410.6269887868525
31309.76736563321	-2751.911172221597
32206.866874584724	-2797.6261465561875
32467.555022366185	-2444.793523825945
32505.970225585	-2811.40692748597
33403.56180547053	-2845.926891462675
33533.90569919061	-2470.993921911237
33702.85505671476	-2854.6253953196333
34600.96491219101	-2870.593416238402
34867.00618127243	-2495.4179594028437
34900.371868465605	-2873.390481145493
35798.59120019966	-2882.2448324927655
35933.61672340739	-2505.686372793245
36097.97871736094	-2886.7305934735623
36397.35998440493	-2891.639927912286
36466.93915624726	-2508.38580433609
36696.741121073625	-2896.508624383547
36733.60445564386	-2509.4001159759246
36996.12941484579	-2900.8724773509025
37000.26736428417	-2510.295582901902
37266.93195554277	-2511.150796017146
37295.529343682785	-2904.375365068512
37533.59715989675	-2512.0443250117205
37594.93853742277	-2907.047886126423
37800.26103156568	-2513.0547359773645
37894.353247038336	-2909.00709096372
38066.924659344724	-2514.2606070530474
38193.7713117105	-2910.370056308836
38333.58449602202	-2515.740496406458
38493.19116892147	-2911.2538615633457
38600.24431929957	-2517.5581992124858
38792.61174429463	-2911.7755816400936
38866.89956894368	-2519.69571417077
39092.03248930601	-2912.0522838176466
39133.55439385594	-2522.107043882547
39391.45343137358	-2912.2010274097693
41487.389084044604	-2917.965441097337
41533.39759372613	-2548.5308105773443
41786.80383840873	-2919.86985211452
44481.38529438492	-2944.71156816663
44182.07415520497	-2941.5222517706366
44333.81690783928	-2765.3375636956443
45000.0	-2768.509629281424
45000.0	-2950.312407
44764.47949230725	-2947.7622487564304
44733.3336205624	-2562.641327680174
45000.0	-2562.729346
42600.02138263068	-2557.4154488613863
42866.68300542863	-2558.8600038665986
42685.0400925165	-2926.864857825018
