1.0	12767.309908244375	-1826.7469362101801
2.0	12773.102482869115	-1822.0448489479195
3.0	12761.729529640097	-1825.919594304414
4.0	12774.923736765335	-1838.1539949124538
5.0	12784.273253056825	-1826.6481042498378
6.0	12790.832658999714	-1838.657513990721
7.0	12830.703355317533	-1823.7189274673976
8.0	12854.425622227958	-1817.8054299795215
9.0	12877.746061186264	-1803.8206117497602
10.0	12887.312521734602	-1812.286393012944
11.0	12912.201913202733	-1809.7089364236006
12.0	12937.183975284352	-1808.1787975678744
13.0	12962.209127282995	-1807.2750730937516
14.0	12987.257601538156	-1806.6863617850452
15.0	13012.304572674822	-1806.1787477411297
16.0	13037.34949581879	-1805.6228558356117
17.0	13062.384229422421	-1805.0104317098169
18.0	13087.405110009788	-1804.3654489425342
19.0	13137.467182102044	-1803.0619077325416
20.0	13187.53941184312	-1801.8124862612297
21.0	13237.612112811568	-1800.6527181963893
22.0	13462.98725132425	-1797.3969619925847
23.0	13813.56877586087	-1801.5157556996983
24.0	13863.639725673507	-1802.8387542946602
25.0	14063.89288525018	-1809.1793241284956
26.0	14088.921888357525	-1810.0531667127705
27.0	14113.95038066669	-1810.9414600565087
28.0	14138.978353205297	-1811.844115068434
29.0	14164.005814328792	-1812.7610432689269
30.0	14189.032751661716	-1813.6921554394232
31.0	14214.059157244299	-1814.6373625295848
32.0	14239.085032809058	-1815.5965758492239
33.0	14264.110370465574	-1816.5697063630553
34.0	14289.135165634876	-1817.5566651644085
35.0	14314.159415876149	-1818.5573634394216
36.0	14339.18311586645	-1819.5717122753076
37.0	14364.206261553181	-1820.5996228137008
38.0	14914.581053716438	-1846.2337484988748
39.0	15238.766033988468	-1862.996174616388
40.0	15251.881361775952	-1855.350103161295
41.0	14953.518876043241	-1839.9007485236468
42.0	13127.722099607525	-1795.4595065461483
43.0	12781.510471661168	-1844.5810753744565
44.0	12809.157723933125	-1814.1568931613685
45.0	12814.379837965862	-1834.4024178277803
46.0	12836.816971020678	-1811.5270611469398
47.0	12861.263710582332	-1806.2312585158325
48.0	13177.76048966452	-1794.400271485271
49.0	12902.605231490665	-1801.1431450051944
50.0	13227.795479042526	-1793.3427947595599
51.0	12927.572901279824	-1799.6197987163243
52.0	13277.839025136993	-1792.3324903110042
53.0	12952.576064770205	-1798.7697147888905
54.0	13302.862472137856	-1791.8593031889004
55.0	12977.601053148128	-1798.2322957740262
56.0	13327.884899784282	-1791.4150612148696
57.0	13002.630179076572	-1797.814085440564
58.0	13352.907134097279	-1791.0054430621228
59.0	13027.65376504975	-1797.396216838851
60.0	13377.929926878542	-1790.6361321229613
61.0	13052.678717311546	-1796.9486777226457
62.0	13402.953393731264	-1790.3128261783968
63.0	13077.691392877316	-1796.4741987533955
64.0	13427.97741431318	-1790.0412309087876
65.0	13102.702479756686	-1795.9755001630053
66.0	13453.002009230253	-1789.8270549584859
67.0	13112.431751408176	-1803.710246940164
68.0	13503.05225722133	-1789.5918374406374
69.0	13152.741273924717	-1794.9325402907332
70.0	13528.077724669018	-1789.5746097673402
71.0	13162.502879305443	-1802.4279917548993
72.0	13553.103153679986	-1789.6219706589466
73.0	13202.777796501703	-1793.8684706276824
74.0	13578.128334818875	-1789.7315519567062
75.0	13212.574697091106	-1801.219424155778
76.0	13603.153199888975	-1789.9009834031137
77.0	13252.816006055293	-1792.8288996627368
78.0	13628.177635994378	-1790.127892484613
79.0	13262.651316420748	-1800.1163565635372
80.0	13653.201503081102	-1790.4099044837612
81.0	13287.692236001092	-1799.6143230220794
82.0	13678.224706035793	-1790.7446435253942
83.0	13312.732920614728	-1799.150638047877
84.0	13703.247211549866	-1791.129733276982
85.0	13337.773795340234	-1798.729278099079
86.0	13728.26893192137	-1791.5627954155377
87.0	13362.815158181162	-1798.3542250601834
88.0	13753.289817581797	-1792.041451346933
89.0	13387.857349480299	-1798.029465060882
90.0	13778.309870899402	-1792.563322867646
91.0	13412.900123945152	-1797.7589984422887
92.0	13803.329011198612	-1793.1260292592326
93.0	13437.943465789847	-1797.5468275042233
94.0	13853.364634871696	-1794.3644311772116
95.0	13478.0270213166	-1789.675945792855
96.0	13488.031259949965	-1797.313256498425
97.0	13903.396766031527	-1795.737621788523
98.0	13513.07540892643	-1797.2969632082065
99.0	13928.41157121465	-1796.4688143675342
100.0	13538.119602859522	-1797.346273350248
101.0	13953.425603093596	-1797.2265670508896
102.0	13563.163519642272	-1797.4587407875217
103.0	13978.438885886148	-1798.0085005216858
104.0	13588.207080642505	-1797.631909441023
105.0	14003.451481265229	-1798.8122366863327
106.0	13613.250208216416	-1797.8633209830307
107.0	14028.463456062464	-1799.6354122001514
108.0	13638.29276448559	-1798.1505144066002
109.0	14053.4748347969	-1800.4760538212558
110.0	13663.334626085169	-1798.491026782721
111.0	13688.375760309718	-1798.8823946741406
112.0	13713.416112099061	-1799.3221529733357
113.0	13738.455602707256	-1799.8078350158419
114.0	13763.494235757747	-1800.3369747659292
115.0	13788.531971095756	-1800.907104402978
116.0	13828.347266201506	-1793.7271918948993
117.0	13838.60469359797	-1802.1604617407372
118.0	13878.381127344177	-1795.035367578658
119.0	13888.673905314776	-1803.5481657236887
120.0	13913.70725090627	-1804.2862278349846
121.0	13938.739823067697	-1805.0504735644836
122.0	13963.77166413687	-1805.8384352954429
123.0	13988.80282263882	-1806.647645603937
124.0	14013.833383052746	-1807.4756382860712
125.0	14038.863389313554	-1808.3200237456329
126.0	14403.574121110672	-1813.889217920482
127.0	14428.576896329947	-1814.9557453946563
128.0	14078.485656150066	-1801.3333402690735
129.0	14453.579100002362	-1816.0355347213126
130.0	14103.49591658401	-1802.2070325211107
