Rs_Sm3Sm3	P_bar	B_aq_m3Sm3	mu_b_cP
0.113620588605371	1	1.02490910839631	0.435642648635625
0.165616741755139	1.24680437914745	1.02498435730373	0.43581843426226
0.229927271376699	1.55452115986126	1.02507733820733	0.436036877525187
0.309454208959093	1.93818378959239	1.02519220496414	0.43630814096738
0.407761345155735	2.4165360364564	1.0253340482434	0.436644754815642
0.529212902749661	3.01294771262146	1.02550908673856	0.437062116413209
0.679134303684238	3.75655640223874	1.02572488590027	0.437579074452829
0.863994281448366	4.68369097282565	1.02599060093919	0.438218595720283
1.09160421918727	5.83964641549241	1.02631723489824	0.439008501244453
1.37132479280807	7.28089672350865	1.02671789260374	0.439982239224546
1.71426041587872	9.07785391899091	1.02720799507922	0.441179629645735
2.13340663393129	11.3183080194587	1.0278053933333	0.442647463738802
2.6436916588509	14.1117160032008	1.02853028074845	0.444439761476735
3.26181674880473	17.594549310076	1.02940474334059	0.446617370316039
4.005746001724	21.9369611289285	1.03045169882536	0.449246413823615
4.89361823240053	27.3510992007354	1.03169284918071	0.45239485385852
5.94174594443016	34.1014702579733	1.03314509812927	0.456126101778311
7.16122622594993	42.5178624530077	1.03481466113617	0.460488202742568
8.55252435780686	53.0114570983989	1.03668783636794	0.465496658193973
10.0972481434995	66.094916855271	1.03871718467401	0.471108584625443
11.7464054383358	82.4074317745386	1.04080200126982	0.477186216917405
13.4058915413144	102.745946810789	1.04276432005855	0.483452385582027
14.9321776864192	128.104096423343	1.04434136915739	0.489479874116544
16.2165218703099	159.720748407352	1.0453204176233	0.494968699049734
17.3451836791803	199.140528554995	1.04579533765963	0.500268783798635
18.4581272094086	248.289283068105	1.04593792590031	0.505918821408752
19.6348791616433	309.568165424695	1.045813982194	0.512277857725233
20.9246659098684	385.970944296152	1.04543234881033	0.51962853803118
22.3665526779261	481.230263572119	1.0447791328426	0.528247206153876
23.9964312498828	600	1.04383307554844	0.538430375905443
23.9964312498828	660	1.04209616113271	0.540827462242262
23.9964312498828	750	1.03956471069019	0.544380032257528
