1.0	11794.384605817999	-1941.1791175063493
2.0	12523.202876647287	-1893.1211723863616
3.0	12923.566834168776	-2015.82266199609
4.0	12927.062164624798	-2027.2275752133849
5.0	12958.014857406355	-2052.3963021198574
6.0	12973.70994271215	-2064.5439435867556
7.0	12989.639229619783	-2076.767723414345
8.0	13022.103168935753	-2101.082895311624
9.0	13051.838491842153	-2706.6108274697544
10.0	12761.744611298061	-2679.5309162817107
11.0	13292.285001817736	-2276.777961881167
12.0	13166.837605727744	-2220.6417779868734
13.0	13223.057183654846	-2230.486695746736
14.0	12778.252751747772	-1883.1787164562036
15.0	13240.40432627374	-2242.0471175216762
16.0	13396.466306479682	-2346.953638816243
17.0	13344.551147492833	-2311.7643467870002
18.0	13361.838923917428	-2323.288881184944
19.0	13327.070629887234	-2300.039649493703
20.0	13310.314439897797	-2317.326550577231
21.0	13418.706686879968	-2370.607008274974
22.0	13436.297467850522	-2382.557995813027
23.0	13453.794886745964	-2394.553072116513
24.0	13435.067094834298	-2412.816049758237
25.0	13470.091686408114	-2436.3923900673453
26.0	13313.897799105971	-2807.161825499456
27.0	13306.800628348179	-2889.2209095346902
28.0	13629.591354734972	-2513.3582538442793
29.0	13477.08883478728	-2901.83599096444
30.0	13719.111597822624	-2603.9868823548404
31.0	13775.171368818972	-2608.021858085997
32.0	13623.072132615293	-2914.565430426707
33.0	13849.333838095066	-2653.953267355291
34.0	13826.37291474247	-2659.610009793943
35.0	13750.187119078953	-2926.742964615382
36.0	13882.492057569301	-2693.980468126371
37.0	13943.23626782618	-2710.9550766681423
38.0	13928.939684996194	-2722.9414769226964
39.0	13860.620585898569	-2936.3328583720327
40.0	14038.643513869005	-2767.069543225843
41.0	13957.346784430478	-2943.365566686372
42.0	14005.08130636588	-2890.2168785472936
43.0	14096.799180153697	-2800.9033576835377
44.0	14042.094818875497	-2949.306201850717
45.0	14077.418520388232	-2901.511663636528
46.0	14156.530625102825	-2836.8895657465073
47.0	14119.031398285073	-2951.4955518566917
48.0	14192.315872085412	-2952.171908198772
49.0	14227.026215921142	-2971.748556452596
50.0	14305.325089509724	-2915.8408425449193
51.0	14292.233366224493	-2973.503723661434
52.0	14356.515914105707	-2970.9697992245005
53.0	14403.040211039717	-2977.381128790767
54.0	86.04020174686273	-2904.396950005488
55.0	193.976540277493	-2791.2755729104756
56.0	97.76017668511525	-1954.7797877137155
57.0	1026.1451140996721	-1951.179316107653
58.0	2199.640542941584	-1952.5287538124303
59.0	2346.9056897060887	-2046.0129606887388
60.0	2641.7507909260826	-2046.7401226337304
61.0	2936.5418536524508	-2047.2735402763208
62.0	3230.8462870071417	-2047.784850730983
63.0	3525.1047678366253	-2048.274615975397
64.0	3819.3468605771927	-2048.688696421433
65.0	4113.567278592937	-2049.0819147513316
66.0	4407.77699688646	-2049.482206572255
67.0	4701.979001715495	-2049.891489302364
68.0	4996.1741134659715	-2050.3089676862132
69.0	5290.36241400422	-2050.733728599018
70.0	5584.544214789672	-2051.1635731183146
71.0	5878.718598294729	-2051.5817839849783
72.0	6172.738860732731	-2051.8433277096724
73.0	6466.032458421985	-2051.70888319096
74.0	6752.583508731327	-2045.1222092201385
75.0	7032.471140606125	-2045.4043842604424
76.0	7317.951334621848	-2052.1427075965585
77.0	7610.69100279317	-2052.202059065577
78.0	7904.731121061894	-2052.2292851875504
79.0	8198.915434171935	-2052.3010317845165
80.0	13379.055212374491	-2335.150945245856
81.0	13257.773795382944	-2253.515188736626
82.0	14445.400322080854	-2983.7823158740593
83.0	12893.625698447855	-1990.5053846914136
84.0	11896.654457455987	-1995.5848165078014
85.0	13050.620545298303	-2113.3650727334443
86.0	12877.676727956445	-2860.3866298925714
87.0	13413.910127352961	-2358.8668433914345
88.0	13571.464126968773	-2465.7955442977977
89.0	13696.618653452484	-2548.802981943594
90.0	13806.819440591566	-2619.018476397659
91.0	13899.894904446728	-2676.283213493811
92.0	13994.54757734557	-2732.7813219214745
93.0	14071.699287392477	-2777.21511998913
94.0	14130.085356416543	-2811.093934966466
95.0	14200.697579135905	-2856.874277564126
96.0	14260.970110648026	-2901.186249909311
97.0	14339.934608725556	-2945.3550461022182
98.0	14382.008368937357	-2958.1857511363155
99.0	14421.814936134024	-2970.992229752168
100.0	379.23784370673366	-2875.3083120570577
101.0	699.3889611048766	-2893.4062140327046
102.0	1008.4009000697941	-2894.821016475658
103.0	88.08598368435439	-2308.5330832550208
104.0	236.00940259204353	-2043.8604376435133
105.0	1310.1769321662612	-2894.762398216337
106.0	1611.9530784636365	-2894.878297192514
107.0	1913.742578625177	-2894.973444835868
108.0	1759.3926687136345	-2044.6041174553786
109.0	2215.5274260879955	-2895.0155846021967
110.0	2517.31217009462	-2895.0559762377566
111.0	2819.096809202114	-2895.0948499336278
112.0	3120.881347769664	-2895.1324130790576
113.0	3422.665782575635	-2895.168802109452
114.0	3724.450111629696	-2895.204151596876
115.0	4026.23433343115	-2895.23856686494
116.0	4328.018439628431	-2895.2721084387526
117.0	4629.802427015078	-2895.3048338770755
118.0	4931.58628157389	-2895.336763145638
119.0	5233.369986213333	-2895.3679048741756
120.0	5535.153509739469	-2895.3982183637277
121.0	5836.936808237525	-2895.427622706473
122.0	6138.720757429764	-2895.4608858696533
123.0	6440.505261973332	-2895.49485839953
124.0	6742.293908105946	-2895.529883337617
125.0	7044.079989066486	-2895.562184230998
126.0	7345.866070179657	-2895.5924755633787
127.0	7647.6511634261515	-2895.6208808786414
128.0	7949.4375286271825	-2895.649651232579
129.0	8251.225142453257	-2895.6789337792998
130.0	8553.012337022208	-2895.707344179584
131.0	8854.79918800547	-2895.7350260248045
132.0	9156.58574526183	-2895.762053258499
133.0	9458.372065614803	-2895.7883954717454
134.0	9760.157135271938	-2895.8066088344726
135.0	10061.942674997474	-2895.8316329493005
136.0	11571.530109800618	-2895.4451716253584
137.0	10363.730885875393	-2895.866411569604
138.0	10665.516701567913	-2895.8953774628826
139.0	10967.301854779651	-2895.919283068157
140.0	11270.478738588165	-2894.3096694019937
141.0	11144.52582991255	-2054.9774647961253
142.0	11872.65571944	-2895.9789174221355
143.0	12175.323443240757	-2897.777137415939
144.0	12062.346861135064	-1970.7612745129798
145.0	12474.683850429557	-2910.6904610342262
146.0	12908.682168469253	-2003.2608849852884
147.0	12490.975639192031	-1919.3770580352157
148.0	12557.411038893877	-1911.4554707726254
149.0	12881.626647940791	-1989.0245837936538
150.0	12852.111439394988	-1962.5696288512265
151.0	12823.272010100549	-1935.6353483980204
152.0	12742.16277836093	-1880.6452197940037
153.0	12711.63968962529	-1882.078789846394
154.0	12780.627868067028	-1894.8952937523763
155.0	12794.809522117937	-1908.4728103056334
156.0	12676.285903411544	-1884.0649859681444
157.0	12634.305882791365	-1886.4082846356562
158.0	11567.237926554495	-1955.784689467963
159.0	12256.163836799984	-1908.961894418373
160.0	12361.581376240896	-1902.8643537607616
161.0	12954.267153759354	-2040.967619870563
162.0	12835.114439543426	-1937.4541839861697
163.0	13017.836479118962	-2089.5641226880366
164.0	12863.976334600406	-1964.2286395800163
165.0	12567.746682258143	-1955.0597161639082
166.0	12938.911025999862	-2028.4047642331725
167.0	12629.497390368319	-2712.0914825762866
168.0	12942.49537147946	-2039.9960276217223
169.0	13067.531496391815	-2125.4798258469914
170.0	12750.072426966895	-2922.468022678692
171.0	12969.904150550705	-2053.0802702475694
172.0	13084.45171142066	-2137.026833537789
173.0	12985.631083225164	-2065.2923550832134
174.0	13101.334024523998	-2148.7847930257903
175.0	13001.695370114647	-2077.393552156886
176.0	13002.257213276978	-2116.9440699426596
177.0	13118.42089013797	-2160.4375728774444
178.0	13005.808849502204	-2089.0394596320716
179.0	13135.535089856749	-2172.261654638846
180.0	13034.208590512548	-2101.3674113115007
181.0	13027.45375775853	-2124.5900317132896
182.0	12916.522796989884	-2038.582026250786
183.0	13201.86074453305	-2244.568318592818
184.0	13153.038688142495	-2184.1728868221185
185.0	13055.132008812549	-2125.228637516715
186.0	13170.54558885762	-2195.647851450347
187.0	13072.145498641985	-2137.0562861966637
188.0	13188.058297429665	-2207.304122459986
189.0	13089.02554777643	-2148.5983614390248
190.0	13205.561154242634	-2219.016538606534
191.0	13105.991974635084	-2160.3190230828363
192.0	13143.853878386459	-2206.677377077958
193.0	13123.053300017405	-2172.123843305435
194.0	13147.878108652425	-2219.822972800803
195.0	13140.366003977717	-2184.1705961457355
196.0	13275.010765724313	-2265.1071193535067
197.0	13157.933752691242	-2195.854736873936
198.0	13178.458526790579	-2228.4614957826616
199.0	13175.425211628155	-2207.289296840439
200.0	13309.721500666468	-2288.6378048943056
201.0	13192.902526013388	-2218.9999362800086
202.0	13279.543864450861	-2276.7902589964965
203.0	13210.40408686434	-2230.5795687371788
204.0	13254.98214582738	-2280.3087938248755
205.0	13245.1559001778	-2253.571644023623
206.0	12766.23300576	-1878.643793996126
207.0	13227.817407214607	-2242.062663956325
208.0	13113.280818788233	-2779.168545388439
209.0	13296.911529075274	-2288.7222036844046
210.0	13208.897635814777	-2936.492301498263
211.0	13483.935194758975	-2406.475328736233
212.0	13379.500067259292	-2363.7431429137773
213.0	13366.433506960544	-2334.981211565471
214.0	13314.340706326324	-2300.333787316457
215.0	13349.240008868257	-2323.3114221090523
216.0	13345.059928169554	-2340.266910673534
217.0	13331.80921914948	-2311.769546089713
218.0	13391.118396067357	-2371.676895812771
219.0	12994.726857328738	-2927.8979568819573
220.0	13606.865744827659	-2489.5723538991456
221.0	13215.762515254575	-2266.16891779764
222.0	13501.322270192999	-2418.216097158492
223.0	13431.518955691261	-2370.6884226771017
224.0	13518.762765195313	-2430.1023050164167
225.0	13449.011938017851	-2382.7305922523997
226.0	13536.318294237528	-2441.918554443749
227.0	13466.505066969767	-2394.583083144979
228.0	13553.7827085542	-2453.947398484861
229.0	13471.282128830411	-2406.4373114749
230.0	13504.740073759493	-2460.260704375427
231.0	13488.690593321488	-2418.236863366365
232.0	13589.099887199422	-2477.8100189427873
233.0	13506.089587975934	-2430.0306651735796
234.0	13523.610261715135	-2441.8872350301176
235.0	13624.689441005838	-2501.4608485504737
236.0	13539.759925049811	-2484.794384483475
237.0	13541.0971296087	-2453.8717042043604
238.0	13393.789195600848	-2942.760708381999
239.0	13484.641525549074	-2435.1082557382038
240.0	13714.521316699194	-2560.6251705424124
241.0	13660.490514354164	-2525.1641411176042
242.0	13576.333661302435	-2477.8767862566187
243.0	13678.513620832666	-2537.021510216889
244.0	13594.029471512964	-2489.782501706402
245.0	13624.663326291018	-2530.057673397019
246.0	13611.848879416953	-2501.565607887785
247.0	13640.384454272347	-2552.252037526185
248.0	13642.443508002674	-2513.224200814929
249.0	13733.081500553939	-2572.607889457311
250.0	13647.48804130668	-2525.214133008502
251.0	13661.445349155101	-2566.7184223490563
252.0	13751.434116226117	-2584.0309840142086
253.0	13665.579089343082	-2537.1781669493853
254.0	13550.921441977569	-2949.1285115131996
255.0	13675.800299832195	-2564.365814726411
256.0	13484.69956775394	-2825.3625883893287
257.0	13825.326129428928	-2630.696182501404
258.0	13701.531251259788	-2560.8191385547093
259.0	13769.737382895786	-2595.8049290744984
260.0	13733.900668481661	-2601.5094618000317
261.0	13719.792599461472	-2572.868971905299
262.0	13750.880807255342	-2624.6699869115
263.0	13738.426764437047	-2584.5518244805985
264.0	13843.887225892753	-2641.9866412480123
265.0	13756.720753587515	-2596.0545763381756
266.0	13751.714667090144	-2787.394245466712
267.0	13788.316231865407	-2607.656062205651
268.0	13687.85666890058	-2955.5083666010137
269.0	13918.74001686511	-2687.735400100069
270.0	13881.16410717379	-2664.898556914603
271.0	13793.768296762946	-2619.6228490353897
272.0	13843.780461289387	-2681.9727778825254
273.0	13830.791060343865	-2642.584124683562
274.0	13862.467544096786	-2653.5205147479696
275.0	13937.650080497237	-2699.0178759698174
276.0	13867.95301833689	-2665.4465272935904
277.0	13806.39470437348	-2961.3218375864453
