Rs_Sm3Sm3	P_bar	B_aq_m3Sm3	mu_b_cP
0.516029435896751	1	1.00715504981509	0.653816339266829
1.06774698855943	2	1.00793178489172	0.65673136987677
2.15461448691049	4	1.00946064558223	0.662511947947099
3.21950021862832	6	1.01095685485907	0.668193951117917
4.26253356235432	8	1.01242060516579	0.673763796538075
5.28384300876265	10	1.01385208762498	0.679216029890098
7.74290754876907	15	1.01729086094123	0.692319328374705
10.0689417481718	20	1.02053204177087	0.704666094417054
14.3293233956701	30	1.02643263930401	0.727130546759841
18.078521406982     40	1.0315740100671     0.746726348988693
21.3268455439407	50	1.03597148831109	0.763575469115145
24.0783790729184	60	1.03963114569619	0.777765775689624
26.3232871161451	70	1.04253834911469	0.789307068666656
28.0055722318447	80	1.04460979355383	0.797969618825476
28.7884728504999	90	1.04534450634849	0.802117408314009
29.250587283176     100	1.04560321380475	0.804661688062411
29.2931635980352	101	1.04562374277053	0.804897894652615
29.3352490595642	102	1.04564355350467	0.805131638874943
29.3768704612907	103	1.0456626858629     0.805363054789776
29.4180519025382	104	1.04568117569304	0.805592262988941
29.4588151743175	105	1.04569905540903	0.8058193725239
29.4991800748261	106	1.04571635446027	0.806044482482347
29.5391646699198	107	1.04573309971913	0.806267683289855
29.5787855100653	108	1.04574931580367	0.806489057794153
29.6180578125031	109	1.04576502534862	0.806708682175551
29.6569956153342	110	1.04578024923462	0.806926626717137
29.695611908741     111	1.0457950067834     0.807142956460658
29.733918747437     112	1.04580931592511	0.807357731768673
29.7719273475875	113	1.04582319334242	0.807571008809053
29.8096481707938	114	1.04583665459556	0.807782839974851
29.847090997232     115	1.04584971423102	0.807993274249992
29.8842649896422	116	1.04586238587681	0.808202357529184
29.9211787495567	117	1.04587468232608	0.808410132899115
29.9578403669088	118	1.0458866156109     0.808616640886467
29.99425746397      119	1.04589819706768	0.808821919677672
30.0304372344029	120	1.0459094373952     0.809026005314216
30.0663864780899	121	1.04592034670645	0.809228931866808
30.1021116322954	122	1.04593093457501	0.80943073159123
30.1376187996298	123	1.0459412100766     0.809631435068234
30.1729137732166	124	1.04595118182655	0.809831071329411
30.2080020594025	125	1.04596085801359	0.810029667970781
30.2428888983052	126	1.0459702464304     0.810227251255594
30.2775792824473	127	1.04597935450134	0.810423846207568
30.3120779736966	128	1.04598818930764	0.810619476695589
30.3463895186993	129	1.04599675761036	0.810814165510973
30.3805182629705	130	1.04600506587137	0.811007934437936
30.414468363785     131	1.04601312027251    0.811200804318123
30.4482438019925	132	1.04602092673316	0.811392795109681
30.4818483928685	133	1.0460284909264     0.81158392594161
30.5152857960955	134	1.04603581829385	0.811774215163681
30.5485595249614	135	1.04604291405934	0.811963680392467
30.5816729548487	136	1.04604978324156	0.812152338553839
30.6146293310835	137	1.04605643066574	0.812340205922251
30.6474317762011	138	1.04606286097443	0.812527298157076
30.680083296684     139	1.04606907863754    0.812713630336386
30.7125867892162	140	1.04607508796165	0.812899216988204
30.8729782309207	145	1.04610214983559	0.813816440818961
31.0300494860739	150	1.04612456890512	0.814716935171878
31.184067801378     155	1.04614274241043    0.815602040864739
31.3352622280269	160	1.04615701077229	0.816472907287663
31.483831150685     165	1.04616766879227    0.817330530108277
31.6299479681193	170	1.04617497410328	0.818175779725104
31.7737654591272	175	1.04617915366438	0.819009423139281
31.915419192669     180	1.04618040883373    0.819832141040703
32.0550302296853	185	1.04617891938784	0.820644541347147
32.1927072910165	190	1.04617484674658	0.82144717006956
32.3285485167715	195	1.04616833659045	0.822240520130873
32.4626429087919	200	1.04615952100637	0.823025038597334
32.4626429087919	250	1.04409261939788	0.824236046700459
32.4626429087919	350	1.04004544768762	0.826624766192114
