Rs_Sm3Sm3           P_bar	B_aq_m3Sm3          mu_b_cP
0.516029435896751	1       1.00715506540384	0.653816339267557
1.06774698855943	2       1.00793180117024	0.656731369879911
2.15461448691049	4       1.00946066321626	0.662511947959959
3.21950021862832	6       1.01095687381693	0.66819395114667
4.26253356235432	8       1.01242062541625	0.673763796588472
5.28384300876265	10      1.01385210913721	0.679216029967471
7.74290754876907	15      1.01729088547571	0.69231932854021
10.0689417481718	20      1.02053206914358	0.704666094695551
14.3293233956701	30      1.02643267182315	0.727130547317892
18.078521406982     40      1.03157404705832	0.746726349867871
21.3268455439407	50      1.03597152913163	0.763575470327335
24.0783790729184	60      1.03963118972409	0.77776577722244
26.3232871161451	70      1.04253839572967	0.789307070486597
28.0055722318447	80      1.0446098420812     0.7979696208754
28.7884728504999	90      1.04534455573117	0.802117410475539
29.250587283176     100     1.04560326366687	0.804661690291357
29.3561162034595	102.5	1.04565325212377	0.805247632287161
29.4588151743175	105     1.04569910548378	0.805819374783568
29.5590195789648	107.5	1.04574132262632	0.806378596196538
29.6569956153342	110     1.04578029951003	0.806926629006241
29.7529596567009	112.5	1.04581635797384	0.807464556517229
29.847090997232     115     1.04584976469741	0.807993276567509
29.93954058918      117.5	1.04588074419869	0.808513545207909
30.0304372344029	120     1.04590948804447	0.809026007659303
30.1198920952751	122.5	1.04593616156088	0.809531220869858
30.2080020594025	125     1.04596090883878	0.810029670342724
30.2948523006452	127.5	1.04598385654357	0.810521782945853
30.3805182629705	130     1.04600511686638	0.811007936836115
30.4650672210815	132.5	1.0460247898457     0.811488469267119
30.5485595249614	135     1.04604296521875	0.811963682816339
30.6310496044824	137.5	1.04605972391597	0.812433850412271
30.7125867892162	140     1.04607513928059	0.812899219437285
30.7932159840457	142.5	1.04608927807364	0.813360015109118
30.8729782309207	145     1.04610220130964	0.813816443292818
30.9519111797516	147.5	1.04611396495714	0.814268692858068
31.0300494860739	150     1.04612462053023	0.814716937670116
31.107425149171     152.5	1.04613421559161	0.815161338282755
31.184067801378     155     1.04614279418288	0.815602043386999
31.2600049570579	157.5	1.04615039719497	0.816039191057933
31.3352622280269	160     1.04615706268862	0.816472909833614
31.4098635108861	162.5	1.046162826173      0.816903319653375
31.483831150685     165     1.04616772084925	0.817330532677615
31.5571860845308	167.5	1.04617177782406	0.81775465400724
31.6299479681193	170     1.04617502629791	0.818175782317544
31.7021352876429	172.5	1.04617749373156	0.818594010418913
31.7737654591272	175     1.04617920599383	0.819009425754559
31.8448549169043	177.5	1.04618018749317	0.819422110843869
31.915419192669     180     1.04618046129533	0.819832143678571
31.9854729863283	182.5	1.0461800492287     0.820239598077814
32.0550302296853	185     1.04617897197907	0.820644544007374
32.124104143833     187.5	1.04617724917502	0.821047047867302
32.1927072910165	190     1.04617489946504	0.821447172751925
32.2608516216104	192.5	1.04617194058747	0.821844978685317
32.3285485167715	195     1.04616838943387	0.822240522835171
32.3958088272516	197.5	1.04616426210683	0.822633859707343
32.4626429087919	200     1.04615957397259	0.823025041323368
32.5950715242817	205     1.04614857335033	0.823801135410665
32.7259084718677	210     1.04613549750007	0.824569177413748
32.8552217492049	215     1.04612044726464	0.825329508972403
32.9830739523167	220     1.04610351545198	0.826082444607255
33.1095228802225	225     1.04608478773455	0.826828274752626
33.2346220534092	230     1.04606434342066	0.8275672683575
33.3584211609       235     1.04604225611947	0.828299675128557
33.480966447748     240     1.04601859431749	0.829025727474436
33.6023010525153	245     1.0459934218806     0.829745642199288
33.7224653025123	250     1.04596679849322	0.830459621984442
33.9594315168424	260     1.04590941896711	0.831870524504358
34.1921406095839	270     1.04584686316084	0.833259819831713
34.4208368922324	280     1.04577949208141	0.834628735933446
34.6457383670473	290     1.04570762760756	0.83597836853899
34.8670406617475	300     1.04563155834306	0.837309700899242
34.8670406617475	350     1.04362230976141	0.838515593876056
34.8670406617475	450     1.03968865583775	0.840893280443477
